"stid"|"schema_name"|"function_name"|"parameter_name"|"parameter_description"|"reporting_level"|"source"|"rest"|"xls_template"|"progress_code"|"xls_column_name_lv_1"|"xls_column_name_lv_2"
1001|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"mspa_perforation_2010_km2"|"Landscape pattern and fragmentation classes computed for the years 2010."|"ET"|"dopa"|True|True|1|"Land Fragmentation 2010"|"Perforation (km2)"
1001|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"mspa_perforation_2015_km2"|"Landscape pattern and fragmentation classes computed for the years 2015."|"ET"|"dopa"|True|True|1|"Land Fragmentation 2015"|"Perforation (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_core_1995_km2"|"Landscape pattern and fragmentation classes computed for the year 1995."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 1995"|"Core (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_core_2000_km2"|"Landscape pattern and fragmentation classes computed for the years 2000."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2000"|"Core (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_core_2005_km2"|"Landscape pattern and fragmentation classes computed for the years 2005."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2005"|"Core (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_core_2010_km2"|"Landscape pattern and fragmentation classes computed for the years 2010."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2010"|"Core (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_core_2015_km2"|"Landscape pattern and fragmentation classes computed for the years 2015."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2015"|"Core (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_edges_1995_km2"|"Landscape pattern and fragmentation classes computed for the year 1995."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 1995"|"Edge (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_edges_2000_km2"|"Landscape pattern and fragmentation classes computed for the years 2000."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2000"|"Edge (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_edges_2005_km2"|"Landscape pattern and fragmentation classes computed for the years 2005."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2005"|"Edge (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_edges_2010_km2"|"Landscape pattern and fragmentation classes computed for the years 2010."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2010"|"Edge (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_edges_2015_km2"|"Landscape pattern and fragmentation classes computed for the years 2015."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2015"|"Edge (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_islets_1995_km2"|"Landscape pattern and fragmentation classes computed for the year 1995."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 1995"|"Islet (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_islets_2000_km2"|"Landscape pattern and fragmentation classes computed for the years 2000."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2000"|"Islet (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_islets_2005_km2"|"Landscape pattern and fragmentation classes computed for the years 2005."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2005"|"Islet (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_islets_2010_km2"|"Landscape pattern and fragmentation classes computed for the years 2010."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2010"|"Islet (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_islets_2015_km2"|"Landscape pattern and fragmentation classes computed for the years 2015."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2015"|"Islet (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_margins_1995_km2"|"Landscape pattern and fragmentation classes computed for the year 1995."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 1995"|"Margins (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_margins_2000_km2"|"Landscape pattern and fragmentation classes computed for the years 2000."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2000"|"Margins (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_margins_2005_km2"|"Landscape pattern and fragmentation classes computed for the years 2005."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2005"|"Margins (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_margins_2010_km2"|"Landscape pattern and fragmentation classes computed for the years 2010."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2010"|"Margins (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_margins_2015_km2"|"Landscape pattern and fragmentation classes computed for the years 2015."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2015"|"Margins (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_non_natural_1995_km2"|"Landscape pattern and fragmentation classes computed for the year 1995."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 1995"|"Non Natural (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_non_natural_2000_km2"|"Landscape pattern and fragmentation classes computed for the year 2000."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2000"|"Non Natural (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_non_natural_2005_km2"|"Landscape pattern and fragmentation classes computed for the year 2005."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2005"|"Non Natural (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_non_natural_2010_km2"|"Landscape pattern and fragmentation classes computed for the year 2010."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2010"|"Non Natural (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_non_natural_2015_km2"|"Landscape pattern and fragmentation classes computed for the year 2015."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2015"|"Non Natural (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_perforation_1995_km2"|"Landscape pattern and fragmentation classes computed for the year 1995."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 1995"|"Perforation (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_perforation_2000_km2"|"Landscape pattern and fragmentation classes computed for the years 2000."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2000"|"Perforation (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_perforation_2005_km2"|"Landscape pattern and fragmentation classes computed for the years 2005."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2005"|"Perforation (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_perforation_2010_km2"|"Landscape pattern and fragmentation classes computed for the years 2010."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2010"|"Perforation (km2)"
1001|"protected_sites"|"get_wdpa_all_inds"|"mspa_perforation_2015_km2"|"Landscape pattern and fragmentation classes computed for the years 2015."|"PTC"|"dopa"|True|True|1|"Land Fragmentation 2015"|"Perforation (km2)"
1101|"protected_sites"|"get_wdpa_all_inds"|"agri_ind_bu"|"Percentage of the surface of a protected area's 10 km unprotected buffer covered by cropland. "|"BTC"|"dopa"|True|True|NULL|"AGRICULTURE PRESSURE"|"Agricultural Land around PA (%)"
1101|"protected_sites"|"get_wdpa_all_inds"|"agri_ind_pa"|"Percentage of the surface of a protected area covered by cropland."|"PTC"|"dopa"|True|True|NULL|"AGRICULTURE PRESSURE"|"Agricultural Land inside PA (%)"
1102|"protected_sites"|"get_wdpa_all_inds"|"builtup_bu_km2"|"Surface of a protected area's 10 km unprotected buffer covered by constructions, expressed as a built-up area (km2)."|"BTC"|"dopa"|True|True|2|"BUILT-UP PRESSURE"|"Built-up area around PA (km2)"
1102|"protected_sites"|"get_wdpa_all_inds"|"builtup_bu_perc"|"Surface of a protected area's 10 km unprotected buffer covered by constructions, expressed as a built-up area percentage."|"BTC"|"dopa"|True|True|2|"BUILT-UP PRESSURE"|"Built-up area around PA (%)"
1102|"protected_sites"|"get_wdpa_all_inds"|"builtup_pa_km2"|"Surface of a protected area covered by constructions, expressed as a built-up area (km2)."|"PTC"|"dopa"|True|True|1|"BUILT-UP PRESSURE"|"Built-up area inside PA (km2)"
1102|"protected_sites"|"get_wdpa_all_inds"|"builtup_pa_perc"|"Surface of a protected area covered by constructions, expressed as a built-up area percentage."|"PTC"|"dopa"|True|True|1|"BUILT-UP PRESSURE"|"Built-up area inside PA (%)"
1103|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"lstock_buffalo_dens"|"Density of buffalo (number of animals/km2) in terrestrial ecoregion"|"ET"|"dopa"|True|True|NULL|"LIVESTOCK"|"Buffalos density (n/km2)"
1103|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"lstock_cattle_dens"|"Density of cattle (number of animals/km2) in terrestrial ecoregion"|"ET"|"dopa"|True|True|NULL|"LIVESTOCK"|"Cattle density (n/km2)"
1103|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"lstock_chicken_dens"|"Density of chicken (number of animals/km2) in terrestrial ecoregion"|"ET"|"dopa"|True|True|NULL|"LIVESTOCK"|"Chicken density (n/km2)"
1103|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"lstock_duck_dens"|"Density of duck (number of animals/km2) in terrestrial ecoregion"|"ET"|"dopa"|True|True|NULL|"LIVESTOCK"|"Ducks density (n/km2)"
1103|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"lstock_goat_dens"|"Density of goat (number of animals/km2) in terrestrial ecoregion"|"ET"|"dopa"|True|True|NULL|"LIVESTOCK"|"Goats density (n/km2)"
1103|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"lstock_horse_dens"|"Density of horse (number of animals/km2) in terrestrial ecoregion"|"ET"|"dopa"|True|True|NULL|"LIVESTOCK"|"Horses density (n/km2)"
1103|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"lstock_pig_dens"|"Density of pig (number of animals/km2) in terrestrial ecoregion"|"ET"|"dopa"|True|True|NULL|"LIVESTOCK"|"Pigs density (n/km2)"
1103|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"lstock_sheep_dens"|"Density of sheep (number of animals/km2) in terrestrial ecoregion"|"ET"|"dopa"|True|True|NULL|"LIVESTOCK"|"Sheep density (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_buffalo_bu_dens"|"Density of buffalo (number of animals/km2) in 10 km unprotected buffer of protected area"|"BTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Buffalos density around PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_buffalo_pa_dens"|"Density of buffalo (number of animals/km2) in protected area"|"PTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Buffalos density inside PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_cattle_bu_dens"|"Density of cattle (number of animals/km2) in 10 km unprotected buffer of protected area"|"BTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Cattle density around PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_cattle_pa_dens"|"Density of cattle (number of animals/km2) in protected area"|"PTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Cattle density inside PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_chicken_bu_dens"|"Density of chicken (number of animals/km2) in 10 km unprotected buffer of protected area"|"BTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Chicken density around PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_chicken_pa_dens"|"Density of chicken (number of animals/km2) in protected area"|"PTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Chicken density inside PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_duck_bu_dens"|"Density of duck (number of animals/km2) in 10 km unprotected buffer of protected area"|"BTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Ducks density around PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_duck_pa_dens"|"Density of duck (number of animals/km2) in protected area"|"PTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Ducks density inside PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_goat_bu_dens"|"Density of goat (number of animals/km2) in 10 km unprotected buffer of protected area"|"BTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Goats density around PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_goat_pa_dens"|"Density of goat (number of animals/km2) in protected area"|"PTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Goats density inside PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_horse_bu_dens"|"Density of horse (number of animals/km2) in 10 km unprotected buffer of protected area"|"BTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Horses density around PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_horse_pa_dens"|"Density of horse (number of animals/km2) in protected area"|"PTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Horses density inside PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_pig_bu_dens"|"Density of pig (number of animals/km2) in 10 km unprotected buffer of protected area"|"BTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Pigs density around PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_pig_pa_dens"|"Density of pig (number of animals/km2) in protected area"|"PTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Pigs density inside PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_sheep_bu_dens"|"Density of sheep (number of animals/km2) in 10 km unprotected buffer of protected area"|"BTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Sheep density around PA (n/km2)"
1103|"protected_sites"|"get_wdpa_all_inds"|"lstock_sheep_pa_dens"|"Density of sheep (number of animals/km2) in protected area"|"PTC"|"dopa"|True|True|NULL|"LIVESTOCK"|"Sheep density inside PA (n/km2)"
1105|"protected_sites"|"get_wdpa_all_inds"|"pop_change_perc_bu"|"Population change between first and last epoch for a protected area's 10 km  unprotected buffer."|"BTC"|"dopa"|True|True|NULL|"POPULATION PRESSURE"|"Population Change around PA (%)"
1105|"protected_sites"|"get_wdpa_all_inds"|"pop_change_perc_pa"|"Population change between first and last epoch for a protected area."|"PTC"|"dopa"|True|True|1|"POPULATION PRESSURE"|"Population Change inside PA (%)"
1105|"protected_sites"|"get_wdpa_all_inds"|"pop_dens_change_bu"|"Population density change between first and last epoch for a protected area's 10 km unprotected buffer."|"BTC"|"dopa"|True|True|NULL|"POPULATION PRESSURE"|"Population Density Change around PA (%)"
1105|"protected_sites"|"get_wdpa_all_inds"|"pop_dens_change_pa"|"Population density change between first and last epoch for a protected area."|"PTC"|"dopa"|True|True|1|"POPULATION PRESSURE"|"Population Density Change inside PA (%)"
1105|"protected_sites"|"get_wdpa_all_inds"|"pop_density_bu"|"Population density in last epoch for a protected area's 10 km unprotected buffer."|"BTC"|"dopa"|True|True|NULL|"POPULATION PRESSURE"|"Population Density around PA (p/km2)"
1105|"protected_sites"|"get_wdpa_all_inds"|"pop_density_pa"|"Population density in last epoch for a protected area."|"PTC"|"dopa"|True|True|1|"POPULATION PRESSURE"|"Population Density inside PA (p/km2)"
1105|"protected_sites"|"get_wdpa_all_inds"|"pop_total_bu"|"Total population in last epoch for a protected area's 10 km unprotected buffer."|"BTC"|"dopa"|True|True|NULL|"POPULATION PRESSURE"|"Total People around PA"
1105|"protected_sites"|"get_wdpa_all_inds"|"pop_total_pa"|"Total population in last epoch for a protected area."|"PTC"|"dopa"|True|True|1|"POPULATION PRESSURE"|"Total People inside PA"
1106|"protected_sites"|"get_wdpa_all_inds"|"road_bu_perc"|"Percentage of the surface of a protected area's 10 km unprotected buffer with presence of roads (roads have been buffered by 250 m to calculate this percentage)."|"BTC"|"dopa"|True|True|NULL|"ROAD PRESSURE"|"Road Area around PA (%)"
1106|"protected_sites"|"get_wdpa_all_inds"|"road_pa_perc"|"Percentage of the surface of a protected area with presence of roads (roads have been buffered by 250 m to calculate this percentage)."|"PTC"|"dopa"|True|True|NULL|"ROAD PRESSURE"|"Road Area inside PA (%)"
1301|"administrative_units"|"get_country_all_inds"|"water_p_1985_km2"|"Area of permanent surface inland water in first epoch expressed in km2."|"CL"|"dopa"|True|False|3|NULL|NULL
1301|"administrative_units"|"get_country_all_inds"|"water_p_netchange_km2"|"Area of permanent surface inland water changes between first and last epochs expressed in km2."|"CL"|"dopa"|True|True|3|"SURFACE INLAND WATER"|"Net change of permanent surface water between 2018 ? 1985 (km2)"
