db_name|schema_name|function_name|parameter_name|parameter_description|reporting_level|source|rest|xls_template|xls_column_name_lv_1|xls_column_name_lv_2|progress_code
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_islets_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Islet (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_margins_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|ok|Land Fragmentation 1995|Margins (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_margins_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|ok|Land Fragmentation 2000|Margins (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_margins_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|ok|Land Fragmentation 2005|Margins (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_margins_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|ok|Land Fragmentation 2010|Margins (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_margins_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Margins (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_non_natural_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995|NULL|dopa|t|ok|Land Fragmentation 1995|Non Natural (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_non_natural_2000_km2|Landscape pattern and fragmentation classes computed for the year 2000|NULL|dopa|t|ok|Land Fragmentation 2000|Non Natural (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_non_natural_2005_km2|Landscape pattern and fragmentation classes computed for the year 2005|NULL|dopa|t|ok|Land Fragmentation 2005|Non Natural (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_non_natural_2010_km2|Landscape pattern and fragmentation classes computed for the year 2010|NULL|dopa|t|ok|Land Fragmentation 2010|Non Natural (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_non_natural_2015_km2|Landscape pattern and fragmentation classes computed for the year 2015|NULL|dopa|t|ok|Land Fragmentation 2015|Non Natural (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_perforation_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|ok|Land Fragmentation 1995|Perforation (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_perforation_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|ok|Land Fragmentation 2000|Perforation (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_perforation_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|ok|Land Fragmentation 2005|Perforation (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_perforation_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|ok|Land Fragmentation 2010|Perforation (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|mspa_perforation_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Perforation (km2)|1
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|protconn|Percentage of an area covered by protected connected lands.|NULL|dopa|t|ok|CONSERVATION|protconn|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|realm_id|numerical ID for TEOW, MEOW and PPOW REALM.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|realm_name|Name for TEOW, MEOW and PPOW REALM.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|source|Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_p_1985_km2|Area of permanent surface inland water in first epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_p_netchange_km2|Area of permanent surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of permanent surface water between 2018 ? 1985 (km2)|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_p_netchange_perc|Area of permanent surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of permanent surface water between 2018 ? 1985 (%)|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_p_now_km2|Area of permanent surface inland water in last epoch expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Permanent surface water in 2018 (km2)|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_p_prot_1985_km2|Protected area of permanent surface inland water in first epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_p_prot_netchange_km2|Protected area of permanent surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_p_prot_netchange_perc|Protected area of permanent surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_p_prot_now_km2|Protected area of permanent surface inland water in last epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_s_1985_km2|Area of seasonal surface inland water  in first epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_s_netchange_km2|Area of seasonal surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of seasonal surface water between 2018 ? 1985 (km2)|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_s_netchange_perc|Area of seasonal surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of seasonal surface water between 2018 ? 1985 (%)|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_s_now_km2|Area of seasonal surface inland water in last epoch expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Seasonal surface water in 2018 (km2)|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_s_prot_1985_km2|Protected area of seasonal surface inland water in first epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_s_prot_netchange_km2|Protected area of seasonal surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_s_prot_netchange_perc|Protected area of seasonal surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_all_inds|water_s_prot_now_km2|Protected area of seasonal surface inland water in last epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|habitats_and_biotopes|get_ecoregion_list|first_level|Object name. Corresponds to TEOW Ecoregion, MEOW Ecoregion, PPOW Province|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_list|first_level_code|DOPA numeric ID for the object|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_list|second_level|Object name. Corresponds to TEOW Biome, MEOW Province, PPOW Biome|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_list|second_level_code|DOPA numeric ID for the group|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_list|source|One of: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a>|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_list|third_level|Object name. Corresponds to REALM for TEOW, MEOW and PPOW|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_list|third_level_code|DOPA numeric ID for the group|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_pa_normalized_indicator|ecoregion_id|Ecoregion numerical ID, as given by the original sources: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_pa_normalized_indicator|ecoregion_rank|Rank scored by protected area in ecoregion, calculated on selected indicator (normalized on the indicator range in ecoregion).|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_pa_normalized_indicator|ind|The absolute value of the selected indicator for the protected area.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_pa_normalized_indicator|normalized_avg_ind|The average value of the selected indicator for protected areas in ecoregion.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_pa_normalized_indicator|normalized_ind|The value of the selected indicator for the protected area, normalized on range in ecoregion.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|habitats_and_biotopes|get_ecoregion_pa_normalized_indicator|wdpa_id|The unique identifier for the protected area as defined in the World Database on Protected Areas (WDPA). See the <a href='http://protectedplanet.net' target='_protectedplanet'/>Protected Planet website</a> for more information.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa|area|Extension in square kilometers of LC classes changed between first and last epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa|iso2|Country ISO2 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa|iso3|Country ISO3 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa|lc1_1995|ESA land cover class (DOPA aggregation level 1) for first epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa|lc2_2015|ESA land cover class (DOPA aggregation level 1) for last epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa|un_m49|Country UN m49 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa_percent|area_country|Extention in sqkm of country land measured at ESA LC CCI landcover resolution|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa_percent|area_lcc|Extention in sqkm of land affected by landcover change (ESA CCI LC) within first and last epoch. By country.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa_percent|iso2|Country ISO2 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa_percent|iso3|Country ISO3 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa_percent|percent|Percentage of land affected by landcover change (ESA LC CCI) within first and last epoch. By country.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lcc_esa_percent|un_m49|Country UN m49 code|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lc_copernicus|area|The area (square kilometres) covered by the LC class within the country.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lc_copernicus|color|The legend color code (RGB) for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lc_copernicus|label|The legend label for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lc_copernicus|lc_class|The numeric code for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_country_lc_copernicus|percent|The percentage cover of the LC class within the whole country.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lcc_esa|area|Extension in square kilometers of LC classes changed between first and last epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lcc_esa|eco_id|Ecoregion numerical ID, as given by the original sources: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lcc_esa|lc1_1995|ESA land cover class (DOPA aggregation level 1) for first epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lcc_esa|lc2_2015|ESA land cover class (DOPA aggregation level 1) for last epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lcc_esa_percent|area_ecoregion|Extention in sqkm of ecoregion (land) measured at ESA LC CCI landcover resolution|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lcc_esa_percent|area_lcc|Extention in sqkm of land affected by landcover change (ESA CCI LC) within first and last epoch. By ecoregion.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lcc_esa_percent|eco_id|Ecoregion numerical ID, as given by the original sources: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lcc_esa_percent|percent|Percentage of land affected by landcover change (ESA LC CCI) within first and last epoch. By ecoregion.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lc_copernicus|area|The area (square kilometres) covered by the LC class within the ecoregion.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lc_copernicus|color|The legend color code (RGB) for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lc_copernicus|label|The legend label for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lc_copernicus|lc_class|The numeric code for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_ecoregion_lc_copernicus|percent|The percentage cover of the LC class within the whole ecoregion.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lcc_esa|area|Extension in square kilometers of LC classes changed between first and last epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lcc_esa|lc1_1995|ESA land cover class (DOPA aggregation level 1) for first epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lcc_esa|lc2_2015|ESA land cover class (DOPA aggregation level 1) for last epoch|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lcc_esa_percent|area_lcc|Extention in sqkm of land affected by landcover change (ESA CCI LC) within first and last epoch. By protected area.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lcc_esa_percent|area_pa|Extention in sqkm of protected area measured at ESA LC CCI landcover resolution|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lcc_esa_percent|percent|Percentage of land affected by landcover change (ESA LC CCI) within first and last epoch. By protected area.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_copernicus|area|The area (square kilometres) covered by the LC class within the Protected area.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_copernicus|color|The legend color code (RGB) for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_copernicus|label|The legend label for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_copernicus|lc_class|The numeric code for the LC class, as described at: https://land.copernicus.eu/global/products/lc|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_copernicus|percent|The percentage cover of the LC class within the whole Protected area.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_esa|area|The area (square kilometres) covered by the LC class within the Protected area.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_esa|color|The legend color code (RGB) for the LC class, as described at: http://maps.elie.ucl.ac.be/CCI/viewer/ |NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_esa|label|The legend label for the LC class, as described at: http://maps.elie.ucl.ac.be/CCI/viewer/ |NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_esa|lc_class|The numeric code for the LC class, as described at: http://maps.elie.ucl.ac.be/CCI/viewer/|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|landcover|get_wdpa_lc_esa|percent|The percentage cover of the LC class within the whole Protected area.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|pressures|get_pressure_livestock_ecoregion|category|Livestock category (cattle, sheep, goat, horse, pig, buffalo, chicken, duck)|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|pressures|get_pressure_livestock_ecoregion|density|Density of livestock (number of animals/km2) in terrestrial ecoregion|NULL|extended|t|NULL|NULL|NULL|NULL
